id;name;sex
7818;Walter Edward Bardgett;M
5683;Sarkis Assatourian;M
26263;Esteban Pablo de la Fuente;M
20066;Viktoriya Vladimirovna Chayka;F
13961;Jean Pierre Boudehen;M
6233;Makrem Ayed;M
6063;Henrique Avancini;M
12980;Irak'li Bolkvadze;M
6927;Edmond Bailly;M
30486;"John Desmond ""Des"" Duguid";M
13699;"Jan Justus ""Jan-Just"" Bos";M
4782;Hirooki Arai;M
14522;Robyn Jean Bradshaw (-Arlow);F
23835;Cristiano Ronaldo dos Santos Aveiro;M
8279;Bruno Martin Ernst Arthur Bartholome;M
29459;Heiner Dopp;M
21522;Ral Cicero Sabido;M
14415;Alicia Bozon;F
2597;Constantin Alexandru;M
25771;Baban Dharamji Daware;M
9809;Samuel Beltz;M
19579;Ivan Khristov Chakarov;M
11932;Carl Johan Magnus Bjrnstjerna;M
8473;Mohamed Basri;M
2159;Barakat Salim Al-Sharji;M
6512;Marta Bach Pascual;F
13524;Vctor Hugo Borja Morca;M
10990;Eric-Louis Bessi;M
11260;Pietro Bianchi;M
20774;Aurora Eugenia Chin;F
9902;Moustafa Ben Lahbib;M
3371;Jen Ambrzi;M
23839;Luis Alberto Cristobal Hernndez;M
3085;Roberto Altamirano Snchez;M
11697;Franz Birkfellner;M
16733;Jordan Ernest Burroughs;M
11282;Ali Rudi Rainer Biaudet;M
22909;Simon Coombs;M
8291;Jane Bartle-Wilson;F
29056;"Raymond Edgar ""Ray"" Dodge";M
1283;Jeinkler Ernesto Aguirre Manso;M
888;Jangy McKinley Addy;M
9471;Nicolae Bejenaru;M
4716;"Abraham Leonardus ""Bram"" Appel";M
10514;Gustaf Eugen Bergman;M
7409;Eduard Balch;M
116;Hosni Mohamed Abbas;M
28945;Peter John Doak;M
14908;Nils Brembach;M
21726;Tomislav imeija;M
28220;Ana Ibis Daz Martnez;F
30320;ric Dubus;M
23870;James Crockett;M
19978;Nicolas Chatelain;M
5696;M. Astaburuaga;M
9237;James Charles Beckford;M
6333;Usama Aziz;M
28232;Edgardo Daz;M
10496;Kerstin Anna-Lisa Berglund;F
13023;Svetlana Bolshakova;F
30301;Christine Dubosquelle-Jullien;F
17543;Diego Camacho;M
20946;Marek Chocian;M
5680;Khalid Assar;M
18860;Nicola Cassio;M
27097;Christopher Del Bosco;M
25333;Dominique Daquin;M
6056;Mirella Avalle;F
10176;Margaret Helen Bennett (-Anthony);F
21044;Choi Min-Kyu;M
14586;Lisa Brambani;F
15910;Matts Stefan Brykt;M
29522;Hans Dormbach;M
16823;Barbara Bush;F
12999;Peter Bolliger;M
13889;Oprando Bottura;M
22002;Kyle Clemons;M
6503;Steven Jeffrey Baccus;M
8830;Enrique Bautista;M
18338;Karl Gustaf Lennart Carlsson;M
19198;Amlie Caze;F
343;Abir Abdulrahman Khalil Mahmoud Khalil;F
2201;Mohamed Gharib Al-Zinkawi;M
8823;Olivier Bausset;M
7720;Kosta Barbarouses;M
1684;"Omolade ""Lade"" Akinremi";F
19814;Mariano Rodolfo Chao;M
9437;Christina Beier;F
6097;George Gordon Avery;M
7683;rpd Brny;M
3918;Erik Gsta Andersson;M
7030;Perry Baker;M
5870;Peter Attrill;M
7254;Viktor Balikhin;M
22287;Adelina Maria Cojocariu-Bogus;F
16761;Frederick Burton;M
12615;Marco Bruno Bodini;M
11098;"Catharina Johanna ""Toos"" Beumer (-Krediet)";F
20943;Atanas Georgiev Chochev;M
18289;Azenaide Danila Jos Carlos;F
21538;Aina Cid Centelles;F
31138;Stefan Dziedzic;M
15627;Alistair Edward Brownlee;M
6092;Ilya Izyaslavovich Averbukh;M
4785;Nobuo Arai;M
11458;Alenka Bikar;F
4361;"Joseph ""Joe"" Angyal, Jr.";M
18280;"Carlos Eduardo ""Carlinhos"" Carvalho";M
21762;Roland Clara;M
18361;Giuseppe Bruno Carmeni;M
4931;Robert Michael Archibald, Jr.;M
20273;Chen Ting;F
30809;Ivan Duranthon;M
12035;Vakht'ang Blagidze;M
4630;Charlemagne Anyamah;M
3739;Jan Eli Andersen;M
7770;"Jos Celso ""Joe"" Barbosa Muiz";M
25353;Ren Darbou;M
21127;Chong Siao Chin;M
19047;Dale Caterson;M
29591;Marily dos Santos;F
13730;Benoy Bose Kumar;M
8284;Anton Barticevic;M
30589;Christian Dumont;M
1728;Varvara Akritidou;F
19105;Roger Caumo;M
5982;Loredana Auletta;F
30765;Lori Dupuis;F
27090;Henri Louis Dekking;M
16039;Silvana Bucher;F
4486;Zsolt Antal;M
1841;Saad Shetwy Al-Bishi;M
21032;Choi Jun-Sang;M
6720;Bae Yeon-Ju;F
1959;Mohamed Abdullah Salim Al-Houti;M
3214;Renzo Alver;M
11442;Roger Bignon;M
2850;"Kate Ruth ""Katie"" Allen";F
25808;"Charles Ward ""Chuck"" Day";M
5557;Ali Ashkani Aghbolagh;M
1345;"Maria ""Ria"" Ahlers (-Steenpaal)";F
18827;Charlotte Caslick;F
17354;Vicente Calabuig Saus;M
28330;Andrew Adibo Dick;M
25859;Hilton de Almeida;M
8569;Bernard Batillat;M
19060;Jan Magnus Cato;M
23020;Harold Alton Corbin;M
21114;Georgi Chomakov;M
14262;"Edwin ""Eddie"" Bowey";M
2311;Reinhard Alber;M
4460;Renato Anselmi;M
6842;Khalifa Bahrouni;M
7638;Juan Barahona;M
26480;Patrice de Mullenheim;M
110;Abubakar Abbas Abbas;M
21918;Georg Frederik Ahrensborg Clausen;M
6779;Douglas Howard Bagguley;M
16567;Tarcisio Burgnich;M
29944;Judith Draxler (-Hutter);F
6021;Andrew Peter Austin;M
12266;Andris Blicavs;M
15625;"David Greig ""Skippy"" Browning, Jr.";M
28113;Vito Di Terlizzi;M
9574;Dana Beldov-Splensk;F
14414;Dursun Bozkurt;M
1043;Regula Aebi (-Anliker);F
18062;"Deborah ""Debbie"" Capozzi";F
9555;Ibone Belausteguigoitia Arocena;F
6189;William Ayache;M
409;Juan Luis Abelln Pallahi;M
25501;Line Daugaard (-Widt Fruensgaard);F
23121;Liberto Corney Espallargas;M
3241;Mohamed Aly;M
2020;Faisal Al-Mahmeed;M
22861;"Arthur Leonard ""Rusty"" Cook";M
18630;"Giorgiana ""Dana"" Carteleanu";F
19389;Petr ermk;M
1439;Murielle Ahour;F
25326;Outsana Dao;M
26031;Bruno de Cazenove;M
28943;Joo Franco do Vale;M
7088;Niki Bakogianni;F
14977;Alexandre Bretholz;M
25798;Phyllis Massey Dawson;F
15892;Percy D. Bryant;M
18530;Evelyn Carrera Pichardo;F
26626;Henri Marie Raoul Gaillard de Saint Germain;M
29794;Barry Christopher Downs;M
26803;Jacques Marie De Wykerslooth De Rooyesteyn;M
1437;Pirjo Hannele Ahonen (Nieminen-, Blomqvist-);F
12608;Jen Bdi;M
138;Salwan Jasim Abbood Abbood;M
28108;Giacomo Di Segni;M
15045;Lorena Briceo;F
3727;Gunnar Andersen;M
15445;Gino Brousseau;M
23321;Dino Costantini;M
18265;John Porter Carleton;M
9415;"Josef ""Sepp"" Behr";M
24961;Colin Henry Dale;M
21865;"Joseph ""Joe"" Clarke";M
6554;Sebastian Bachmann;M
22428;Roberto Colliard;M
11400;Teodor Bieregowoj (-Bieregowski);M
17266;Bahar alar;F
29079;Lothar Doering;M
1585;Taju Akay;M
21601;"Ottakar ""Otto"" Cimrman";M
22238;"Edmund Sloane ""Tad"" Coffin";M
13471;"Carolina ""Carol"" Souza Borges-Mendelblatt";F
30234;Paulo Duarte;M
25519;Soslan Tamazovich Daurov;M
13355;"Vernon Patrick ""Pat"" Boot";M
11226;"Ana Beatriz ""Bia"" Francisco das Chagas";F
30149;Elva Dryer (Martinez-);F
2111;Hilal Al-Rasheedi;M
11156;Tegegne Bezabeh;M
29631;Sheral Dostiev;M
22507;Cesare Colombo;M
30683;Lorraine Fay Dunn (-Davis);F
12008;"Dorothy Moira ""Dot"" Blackie";F
22834;Mark J. Coogan;M
7033;Roger Lewis Baker;M
21607;Slavin Cindri;M
15204;Ivana Brkljai;F
8538;"Joseph Laws ""Joe"" Batchelder";M
25182;"Daniel ""Dani"" da Cruz Carvalho";M
4394;Georgios Anitsas;M
13201;Aldo Boni;M
21020;Choi Im-Jeong;F
7459;Ivaylo Banchev;M
21045;Choi Min-Kyung;F
29197;"Maria ""Marie"" Dollinger (-Hendrix)";F
14870;Michaela Alicia Breeze;F
20036;Arantxa Elizabeth Chvez Muz;F
28441;Louis Diercxsens;M
2797;Mohamed Abdel Khalek Allam;M
12002;Mackenzie Blackburn;M
5637;Viktor Karpovich Asmayev;M
23742;"Susan Sarah ""Sue"" Crehan (Smart-)";F
6035;Benkt Adolf Austrin;M
5125;Mario Armano;M
11864;Amos Kipwabok Biwott;M
30920;Werner Duttweiler;M
30988;Dominik Dvok;M
3544;Gaston Marcel Amson;M
28095;Luciano Di Palma;M
28152;Abdoulaye Diallo;M
22835;Aaron Arthur Cook;M
10276;Fumiyuki Beppu;M
4744;Pablo Alejandro Aprahamian Bakerdjian;M
12069;Arthur J. Blake;M
7626;Jnos Barabyai;M
21349;Jan Chtiej;M
3562;Mohamed Amyn;M
13288;William Alfred Bonsall;M
29831;Oreste Lennart Valentino Dozzi;M
16810;Heinz Busche;M
15540;"Joanne ""Jo"" Brown (-Alchin)";F
3795;Beverly Marie Anderson (-Brockway);F
8469;Arjun Kumar Basnet;M
11808;Vittorio Bissaro;M
5960;Celestin Augustin;M
7702;Alejandro Baratta;M
16540;"Donald Christopher ""Don"" Burgess";M
11605;Jrg Biner;M
1240;"Elisabeth ""Elisa"" Aguilar Lpez";F
2877;"Katherine Fiona ""Kate"" Allenby";F
21089;Choi Yun-Chil;M
3964;Bo Mikael Andersson;M
2143;Youssef Khanfar Abdullah Al-Shakali;M
18729;Gloria Casales Ortz;F
15876;Mris Bruiks;M
4490;Seraphino Antao;M
17798;Laura Campos Prieto;F
10593;Eline Berings;F
27704;Serhiy V'iacheslavovych Derevyanchenko;M
24820;Stephen Daglish;M
14177;Patrick Boutet;M
15004;Caroline Brewer;F
13392;George Borba;M
15131;Brian Brinkley;M
648;Fabio Acevedo;M
10899;Joe Bertoncelj;M
3867;Warren Anderson;M
28774;Knud Ditlevsen;M
2054;Bader Abdulrahman Al-Muhana;M
15669;"Bjrn Richard ""Ricky"" Bruch";M
16475;Aleksandra Vasilevna Burchenkova;F
16045;Walter Buchgraber;M
30702;Dermot Dunne;M
21510;Edison Antonio Ciavattone Samprez;M
20418;Joshua Kiprui Cheptegei;M
5026;"Anastasios ""Tasos"" Argitis";M
16759;Christopher Burton;M
7211;Sylvia Baldessarini (-Hackl);F
7083;Mariya Valeryevna Baklakova;F
6767;Fatoumata Bagayoko;F
20993;Choi Dong-Ok;F
15027;Adrian Robert Brian;M
14703;Rodolfo Braselli;M
25960;Franois Louis Joseph Marie de Bourbon-Busset;M
11181;Luke Bezzina;M
13811;tefania Botcariu;F
8692;Armin Bauer;M
12610;Lee Andrew Bodimeade;M
13870;Jennifer Lori Botterill;F
3897;Bjarne Lennart Andersson;M
415;Bjrn Olof Conny berg;M
22596;Renzo Compagna;M
4817;Gary Aramist;M
28527;Sashko Dikov;M
20134;Richard Chelimo;M
21870;Kenneth Clarke;M
21074;Choi Tae-Uk;M
26355;Ramiro Eduardo de Len Ibarra;M
20235;Chen Lijun;M
14641;Kristina Marie Brandi;F
30599;Franck Dumoulin;M
26847;Robert Klein Dean;M
28904;Roman Mikhaylovich Dmitriyev;M
9904;Sofiane Ben Letaief;M
2438;"James Noel Carroll ""Jim"" Alder";M
11549;"William Law ""Billy"" Bilsland";M
29469;Wolfgang Robert Karl Adolf Ludwig Ferdinand Maria Dorasil;M
25344;Petar Ivanov Darakchiev;M
10327;Brigitta Bereczki;F
8669;Frdric Baud;M
29155;Denis Dolecsko (-Prager);M
3276;Ampol Amaluktipituk;M
23225;Chus Cortina;F
11593;Christian Binder;M
12270;Raymond Charles Blick;M
21039;Choi Mi-Seon;F
30262;Bolesaw Dubicki;M
21118;Nednapa Chommuak;F
19324;Gianmatteo Centazzo;M
16640;"Kristan A. ""Kris"" Burley";M
11416;Laryssa Biesenthal;F
10296;Dumitru Marian Berbece;M
8348;Danuta Bartoszek;F
1933;Yousuf Al-Hammad;M
1492;Ambrosio Aimar;M
3286;Helen Amankwah;F
1512;Robin Allingham Aisher;M
26615;"Fredericus Arnoldus ""Frits"" de Ruijter";M
30804;Albert Paul Durant;M
22173;John Cockbill;M
10437;"Christiaan David ""Chris"" Berger";M
4228;Jules Androt;M
3661;"Julius Theodoor ""Jules"" Ancion";M
26650;Gladys de Seminario Baldwin;F
18759;Paolo Casarsa;M
21977;Robert Harold Cleghorn;M
21499;"Nicolo ""Nick"" Ciancio";M
2068;Saud Al-Muwaizri;M
21809;John E. Clark;M
12381;Joshua Bluhm;M
8020;Alexander Baronjan;M
16950;Rehan Butt;M
9737;"Alessandro ""Sandro"" Bellucci";M
15107;Sebastian Brigovi;M
1236;Andrey Alberto Aguilar Komissarov;M
21463;Jason Chute;M
7280;"James Allan ""Jimmy"" Ball";M
30948;Robin Duvillard;M
28716;Alioune Diouf;M
17942;Javier Cano Liguori;M
3279;Junaidah Aman;F
26161;"Franois ""Frans"" De Haes";M
14294;"Jacques ""Jacky"" Boxberger";M
19116;Osvaldo Cavagnaro;M
6990;Olga Bakaldina;F
17527;Jos Luis Calvo lvarez;M
147;Joanne Abbott;F
25888;Jos Antonio de Armas;M
20096;Jury Dimitri Chechi;M
18727;Giovanni Nicola Casale;M
9281;Floyd Curtis Bedbury;M
20136;"Christos Kostas ""Chris"" Chelios (Tselios-)";M
5940;Andrus Aug;M
22664;Pierangelo Congiu;M
9330;Petra Danielle Beek;F
24352;Luca Cupido;M
23793;"Christopher ""Chris"" Creveling";M
26241;"Cornelis ""Kees"" de Korver";M
9682;Johan Bellemans;M
29660;Isabelle Doucet;F
7893;Natasha Jane Barker;F
28965;Boena Dobeov (-Kalov);F
5603;Sanna Maria Karolin Askelf;F
22374;"Gilbert Bayard ""Gil"" Colgate, Jr.";M
21452;"William James ""Billy"" Churchill";M
29967;Alisa Drei;F
15975;"Serhiy Nazarovych ""Sergey"" Bubka";M
26321;Marie Manuel Henri Hlne Joseph Gabriel Charles Raimond Julien de Lambertye;M
7723;Camille Henri mile Alphonse  Barbaud;M
9842;Konstantinos Bembis;M
25431;Oyeyemi Olugbenga Olatokunbo James Dasaolu;M
28735;Jos Dirceu Guimares;M
2452;"Ronald Charles ""Ron"" Aldridge";M
25708;Kyle Davis;M
18535;Pablo Abensaid Carrera Vzquez;M
24955;Irene Karine Dalby;F
28958;Patryk Dobek;M
6105;Bruno Valdemar vik;M
15870;Jean-Paul Bruwier;M
7390;Serhiy Pavlovych Baltacha;M
17761;Piero Campelli;M
14400;Vasil Bozhilov;M
9644;Kenwood Kenta Bell;M
10221;Gordon James Benson;M
29434;Ulyana Vyacheslavovna Donskova;F
17364;Giampaolo Calanchini;M
13554;Eric Born;M
14365;Svetlana Anatolyevna Boyko;F
21070;Choi Sug-I;F
28106;Nicole Di Salvio;F
24112;Tibor Cservenyk;M
21958;Derek J. Clayton;M
26642;Gustave Marie Camille de Sartiges;M
11926;Tyler Bjorn;M
25235;"Lars Tommy Eugen ""Tommy"" Danielson";M
29795;Rachael Downs (-Sanna);F
29117;Zdenk Dohnal;M
13071;Naftali Bon;M
23033;"Robbie ""Rob"" Cordemans";M
26143;"Danil ""Daan"" de Groot";M
8588;Jzef Batkiewicz;M
6816;Mohamed Azreen Bahari;M
81;Georgios Abaris;M
26174;Sonia de Ignacio-Simo Casas;F
17318;Chiara Cainero;F
5645;Taro Aso;M
9583;Yehualeye Beletew;F
6029;Julian Austin;M
27808;Bernard Desmarais;M
1848;Dadallah Noor Mohamed Al-Bulushi;M
28809;Robert Dix;M
7078;Peter Johannes Bakker;M
15985;Botjan Bu;M
27407;Norman Delva Noriega;M
18028;Vincenzo Maria Capelli;M
25807;Christine Day;F
23783;Rolando Cretis;M
25219;Isabelle Francis Daniels (-Holston);F
18959;Lylian Stella Castillo Gmez;F
9779;Aleksandr Aleksandrovich Belov;M
15610;Dinah Susie Browne;F
7349;Erik Balnuweit;M
1334;Flemming Ahlberg;M
23463;Fernand Henri Jean Cournollet;M
24179;Andrej Cuculici;M
1181;Meghan Christina Agosta (-Marciano);F
12619;"Robert ""Bob"" Bodley";M
11809;"Stanley John ""Stan"" Bissell";M
1333;Bruno Valfrid Ahlberg;M
1600;Tark Langat Akda;M
28922;Jean Franois Marie Henri de Thonel d'Orgeix;M
27960;"Alexander ""Alex"" Devlin";M
20913;Daniela Chmet;F
3459;Mobange Amisi;M
24866;Gunnar Martin Dahlen;M
22818;Aileen Convery;F
21280;"Timothy ""Tim"" Christian";M
2352;Claes Johan Albihn;M
4045;Marta Andrade Vidal;F
3881;ke Ernst Andersson;M
20246;Chen Nien-Chin;F
17270;Pablo C. Cagnasso;M
8826;Andr Bautier;M
30505;Charlotte Susan Jane Dujardin;F
14583;Ian Bramall;M
13848;Fernand Bothy;M
8646;Yelena Nikolayevna Batukhtina-Tyurina;F
28328;Petar Simeonov Dichev;M
27064;Shigeyuki Dejima;M
8591;Attila Btky;M
3129;Carlos Martin Alvarado Reyes;M
22434;Jeanne Ellen Collier (-Sitzberger);F
2488;Vladimir Aleksandrov;M
5064;Liliana Beatriz Arigoni;F
18779;Cristiana Cascioli;F
11576;Raja Aslan bin Raja Ngah Ali;M
29099;Patrick Dogue;M
15968;Zsolt Bubn;M
22942;Margaret Joyce Cooper (-Badcock);F
24442;"Thomas Preston ""Tom"" Cushman";M
406;Ramn Neptuno Abella Caside;M
5882;"Susanne Jean ""Susie"" Atwood";F
25923;Giorgio De Bettin;M
24786;Mohammed Samir Dad;M
27081;Inge Dekker;F
14973;Pierre Bressinck;M
15827;Maria Bruno;F
8928;Martha Bayona Pineda;F
15694;Nathalie Brugger;F
28910;Olga Viktorovna Dmitriyeva;F
23769;Jos Manuel Crespo Villanueva;M
1731;Anastasiya Sergeyevna Aksenova;F
1436;Leo Vilhelm Ahonen;M
6549;Albert Bachmann;M
15415;Gabriela Broskov (Zamikov-);F
28257;Jairo Daz;M
19378;Ivan Cerioli;M
30697;"Victoria Anne ""Vicki"" Dunn";F
17211;Pedro Angel Cceres;M
7952;Emre Zafer (Winston-) Barnes;M
9257;"Robert Jerold ""Bob"" Beckus";M
8298;William Kenneth Charles Bartlett;M
1064;Albert Aeschmann;M
29822;"Robin ""Rob"" Doyle";M
3051;Mohamed Alouini;M
24091;Gheorghe Csegezi;M
28548;Michelle Margret Dillon;F
90;Tamila Rashidovna Abasova;F
16035;Otto Bucher;M
30494;Vjaeslavs Duhanovs;M
19876;Andr Chardonnens;M
10998;Giuliano Besson;M
20451;Alla Kostiantynivna Cherkasova;F
7784;"Raymond James ""Ray"" Barbuti";M
19137;Fernando Cavallini;M
24868;Oliver Dahler;M
10206;Baldomiro Benquet;M
23588;Lionel Malvyne Cox;M
10967;"John Charles Preston ""Jack"" Besford";M
1769;Ali Al-Abed;M
17574;"Mamadouba Yamador ""N'Dongo"" Camara";M
6444;Elisabeta Bbeanu;F
16884;Urige Arado Buta;M
4481;Istvan Antal;M
14717;Henri Brasseur;M
20311;Chen Yanyan;F
13952;Andr Bouchoule;M
9795;Chantal Herlindes Julitte Beltman;F
10064;Catrine Bengtsson;F
31023;Yekaterina Vladimirovna Dyachenko;F
24629;lisabeth Pauline Sabine Marie de Noailles (-MacReady);F
20765;Vincenzo Chimirri;M
29164;Josef Doleal;M
27344;Paolo Della Santa;M
17273;Yav Samuel Sylvain Cahard;M
18954;Juan Jos Castillo Izarra;M
13331;Pinit Boonjoung;M
23497;DeMarcus Amir Cousins;M
24496;Ryszard Julian wika;M
29863;Jaromr Dragan;M
1669;Allan Akia;M
28757;Sriyantha Subash A. Dissanayake;M
18112;Leonida Caraiosifoglu;M
26468;Renato De Monti;M
27879;Hilda Deswarte;F
7609;Talita Baqlah;F
22079;Jos Clot Prat;M
2718;Haider Ali Shah;M
12377;"Douglas Morlan ""Doug"" Blubaugh";M
811;Natalie Cammile Adams (-Brannan);F
12774;"Wilhelm Herman Bjrn ""Willy"" Bogner, Jr.";M
21445;Christopher Charles Church;M
13662;Aleksey Aleksandrovich Bortkov;M
14867;Vincent Breet;M
18813;Karen Cashman (-Lehmann);F
16463;Pavel Bur;M
6862;Teofila Biau;F
4614;Mohamad Khairul Anuar;M
19869;Mohamed Mustafa Charaoui;M
2930;Carmela Allucci;F
17110;Nathan Byukusenge;M
11682;Massimo Birindelli;M
19632;Ernest Henry Chambers;M
15015;"Elizabeth Evadna ""Betty"" Brey (Mullen-)";F
12226;Radomr Blak;M
6514;Othmar Bach;M
27650;Taylor Phillip Dent;M
16246;"Frederik Cornelis ""Frits"" Bhrman";M
15155;Marc Brisfer;M
18946;Darrel Akim Castillo;M
15371;Belinda Brooks;F
4704;Mihai Apostol;M
13547;Yaneisi Borlot Simn;F
12661;Nomi Boekel;F
3750;Jrgen Wrnding Andersen;M
27819;Pieter Desmet;M
7375;Jan Mohammad Balouch;M
8136;Juan Luis Barrios Nieves;M
17013;Tatiana Martine Bvegadzi;F
3042;Miriam Alonso Manteca;F
8290;Christopher Bartle;M
24682;Affonso Coelho da Silva;M
26012;Ronaldo Esteves de Carvalho;M
11899;Egil Henrik Bjerklund;M
11137;Heinz Wilhelm Max Beyer;M
16447;Maurice Taylor Bunyan;M
16023;Armin Bchel;M
4659;Reiko Aonuma (-Fujisawa);F
4539;Roger Antoine;M
9719;Sergio Bello;M
5030;Klber Marie Argouac'h;M
1703;Ayewoubo Akomatsri;M
28188;Maria Albertina da Costa Dias (-Pereira);F
23547;Yvan Covent;M
10363;Andr Berezin;M
28752;Wiam Dislam;F
18740;Alejandro Francisco Casaas Ramrez;M
19616;Enock Chama;M
9376;Laurent Bghin;M
14096;Harles Daniel Bourdier Molinas;M
11672;Pauline Bird-Hart;F
17905;Marina Canetta Gobbi;F
11024;Arnulfo Betancourt Galeano;M
22076;Jade Close;F
3758;Leif Ragnar Andersen;M
22846;David Alan Cook;M
140;"William ""Bill"" Abbott Jr.";M
17083;Harry Byrne;M
9263;Franziska Amlia Lustosa Becskehazy;F
30625;Nanette Mary Duncan (-Thomas);F
25405;Sbastien Darrigade;M
1233;Alberto Martn Aguilar Surez;M
3235;Ahmed Fouad Aly;M
18824;Vojtch Caska;M
17194;Kreimir a;M
1312;Michael H. G. Ah Matt;M
8932;Selim Bayrak;M
7511;Mamadama Bangoura;F
30280;Georges Dubois;M
12893;Anne Boixel;F
20081;Radhouane Chebbi;M
19183;Robert Caymaris;M
536;Lahcen Abrami;M
24180;Milan uda;M
456;Karin Abma;F
3916;Bengt Gran Andersson;M
21188;Chow Lai Yee;F
28844;Ali Murat Diziolu;M
8440;Jessica Lynn Bashor;F
23871;"Joseph William ""Joe"" Crockett";M
8815;Tommy Bauro;M
23681;"Robert ""Rob"" Crane";M
10482;Emelie Anna Berggren;F
6067;Izzet Avc;M
6625;Rose-Aime Bacoul;F
28592;Khristo Dimitrov;M
11404;Jacek Marek Bierkowski;M
9552;Valentin Belaud;M
18507;Vera Carrara;F
30170;Neville Stephen J. D'Souza;M
12739;Bojan Bogdanovi;M
6298;Tatyana Nikolayevna Azarova;F
20458;Yuliya Igorevna Chermoshanskaya;F
11008;Luigi Bestagini;M
2689;Mohamed Helal Ali;M
28586;Georgi K. Dimitrov;M
16655;Eduard Vyacheslavovich Burmistrov;M
22182;Jesse Cockney;M
25128;"Lawrence Snow ""Larry"" Damon";M
6977;Mohammad Reza Bajool;M
22679;Mary Michelle Conn;F
17023;Byambajavyn Enkhbaatar;M
2561;Rodolfos Georgios Alexakos;M
13107;Jean-Paul Bonatou;M
6992;Emile Rony Bakale;M
15220;Elisa Brocard;F
29759;Oksana Ivanivna Dovhaliuk;F
28260;Jorge Daz Hernndez;M
7834;Mara del Carmen Barea Cobos;F
16559;"Nicolas ""Nic"" Brgin";M
30707;Adrianne Dunnett (-Yeates);F
26518;Servilio Sebastio de Oliveira;M
15907;Arto Kalervo Bryggare;M
25245;Kristen A. Danihy (-Torpey);F
27644;Harunobu Deno;M
5956;Josef Augusta;M
4002;Zacarias Sarrazola Andias;M
19523;Fernando Chacarelli;M
8008;McQuin Baron;M
3518;Gbedikpe Emmanuel Amouzou;M
8751;Christian Baumann;M
6353;Vctor Manuel Azcar Urrutia;M
9212;Nick Adrian Becker;M
28877;Otto Dlabola;M
25124;Jrg Damme;M
22201;Ilie Codreanu;M
29076;Karen D. Doell;F
26982;Pablo Defazio Abella;M
18732;Italo Casali;M
22686;Craig Martin Connell;M
12028;Johan Axel Gsta Bladin;M
19634;Peter Chambers;M
3979;Stig Reine Andersson;M
2667;Anwar Mohamed Ali;M
17866;Felicia Candelario;F
7909;Sharrieffa Finninninchirrir Barksdale (-Blair);F
2579;"Niconnor ""Nico"" Alexander";M
27568;Deng Jun;M
4430;Eddy Annijs (-Campstein);M
1497;Djamel Ainaoui;M
14443;Kim Brgesen;M
29206;Vladyslav Dolohodin;M
13914;Vanessa Boubryemm;F
22300;Giuseppe Colacicco;M
26155;Hctor Ladrn de Guevara;M
16320;Mariya Alekseyevna Bulakhova;F
19133;Pablo Oscar Cavallero Rodrguez;M
29744;Ashley Dove;M
12630;Imants Bodnieks;M
22718;Christian Conrad;M
25140;Aurora Dan (-Criu);F
6843;Meraf Bahta Ogbagaber;F
30672;"Samuel Johannes Cornelis ""Sam"" Dunlop";M
9747;Stefania Belmondo;F
21537;Salvator Cicurel;M
31053;Egon Ove Dyg;M
28410;Bineta Didhiou;F
16156;Alexandru Buditeanu;M
15320;Susan Mirjam Broman (-Lnnqvist);F
23312;Samuel Costa;M
21868;Karen Alicia Clarke;F
25526;Francine Dauven;F
3278;Hassan Nour-el-Din Aman;M
15521;"Geoffrey ""Geoff"" Brown";M
16040;Urs-Ulrich Bucher;M
10008;Emil Benecke;M
17957;Luca Cantagalli;M
16777;Patrick Burtschell;M
695;Ricardo Augusto Amaral Acioly;M
12010;Carol Ann Blackman;F
29890;Marian Drgulescu;M
26192;Ovidio de Jess Vargas;M
28056;Ilario Di Bu;M
21365;Aurelio Chu Yi;M
9576;Jaime Belenguer Hervs;M
29713;Douglas dos Santos Justino de Melo;M
20726;Nataliya Chikina;F
7576;Petra Banovi (-Santos);F
21676;Elena Daniela Crlan;F
25189;Halina Daniec (-Wojtaszek);F
14560;Ibrahim Tanko Braimah;M
8768;Kurt Baumann;M
8362;Jan Bartnk;M
16666;Wilfred Godfrey Thomas Burne;M
12475;Philippe Bobin;M
23306;Paul Costa;M
22225;Philippe Thodore Coenjaerts;M
19365;Jozefna erchlanov (-Ozorkov);F
9317;Mario Bedogni;M
26495;Teun Floris de Nooijer;M
21888;Wendy Patricia Clarke (-Hoyte);F
18637;Dylan Carter;M
9911;Anouar Ben Naceur;M
20260;Chen Shen-Yuan;M
25711;Marc Andrew Davis;M
5392;Izzat Artykov;M
6057;Evaristo Avalos Galindo;M
18181;Sonia Crdeas Saavedra;F
15679;Jrg Bruder;M
11924;Lars Gunnar Raldo Bjrn;M
31074;Svetlana Aleksandrovna Dyomina (Yakimova-);F
23647;Adam Craig;M
30648;Jason A. Dungjen;M
23671;Gian-Marco Crameri;M
5381;Marta Artigas y Masdeu;F
3847;Miller Altman Anderson;M
24308;Charles P. Cumont;M
15064;"Bradley Michael ""Brad"" Bridgewater";M
10687;Jean-Franois Bernard;M
29472;Sylvia Drdelmann (-Vedder);F
14042;Laure Pascale Boulleau;F
2787;Ditta Allah;M
26233;"Hendrik Peter ""Henri"" de Kok";M
8183;John Burke Alexander Barry;M
25272;Mariusz Daniszewski;M
15575;Reynaldo Ray Brown;M
25071;Kamil Damaek;M
6907;Shireen Bailey (Hassan-);F
20616;Danny Chia;M
